Latitude,Longitude,SOURCE,SOURCE.NAM,OTHER.NAME,WELL.ID,Al (ppb),As (ppb),Ba (ppb),Ca (ppb),Cl (ppb),Cr (ppb),Cu (ppb),F (ppb),Fe (ppb),K (ppb),Mg (ppb),Mn (ppb),Mo (ppb),Ni (ppb),NO3 (ppb),Pb (ppb),Se (ppb),SO4 (ppb),Sr (ppb),U (ppb),V (ppb) ,Zn (ppb),Cr_level,alr.Al (ppb)_Zn (ppb),alr.As (ppb)_Zn (ppb),alr.Ba (ppb)_Zn (ppb),alr.Ca (ppb)_Zn (ppb),alr.Cl (ppb)_Zn (ppb),alr.Cr (ppb)_Zn (ppb),alr.Cu (ppb)_Zn (ppb),alr.F (ppb)_Zn (ppb),alr.Fe (ppb)_Zn (ppb),alr.K (ppb)_Zn (ppb),alr.Mg (ppb)_Zn (ppb),alr.Mn (ppb)_Zn (ppb),alr.Mo (ppb)_Zn (ppb),alr.Ni (ppb)_Zn (ppb),alr.NO3 (ppb)_Zn (ppb),alr.Pb (ppb)_Zn (ppb),alr.Se (ppb)_Zn (ppb),alr.SO4 (ppb)_Zn (ppb),alr.Sr (ppb)_Zn (ppb),alr.U (ppb)_Zn (ppb),alr.V (ppb) _Zn (ppb),alr.Al (ppb)_U (ppb),alr.As (ppb)_U (ppb),alr.Ba (ppb)_U (ppb),alr.Ca (ppb)_U (ppb),alr.Cl (ppb)_U (ppb),alr.Cr (ppb)_U (ppb),alr.Cu (ppb)_U (ppb),alr.F (ppb)_U (ppb),alr.Fe (ppb)_U (ppb),alr.K (ppb)_U (ppb),alr.Mg (ppb)_U (ppb),alr.Mn (ppb)_U (ppb),alr.Mo (ppb)_U (ppb),alr.Ni (ppb)_U (ppb),alr.NO3 (ppb)_U (ppb),alr.Pb (ppb)_U (ppb),alr.Se (ppb)_U (ppb),alr.SO4 (ppb)_U (ppb),alr.Sr (ppb)_U (ppb),alr.V (ppb) _U (ppb),alr.Zn (ppb)_U (ppb)
37.96911111,-121.2241667,USGS,ESJ-16,ESJ-16,ESJ-16,1.1,6.5,116,26300,6180,1,4.2,140,12.9,5710,12500,6.45,0.66,0.59,39,6.48,0.4,12100,267,0.90428,25.1,7,Group 1,-1.850599969,-0.074107972,2.807680042,8.231414069,6.783163401,-1.945910149,-0.510825624,2.995732274,0.611317162,6.704064154,7.487573774,-0.081830018,-2.361425593,-2.473542891,1.717651497,-0.077189639,-2.862200881,7.455050583,3.641338509,-2.046526381,1.276957697,0.195926412,1.972418409,4.854206423,10.27794045,8.829689782,0.100616232,1.535700757,5.042258655,2.657843543,8.750590535,9.534100155,1.964696363,-0.314899212,-0.42701651,3.764177878,1.969336742,-0.8156745,9.501576964,5.68786489,3.323484078,2.046526381
37.932,-121.0160556,USGS,ESJ-18,ESJ-18,ESJ-18,1.4,2,77.9,14800,9310,2.3,1.1,160,6,3570,8220,0.24,0.571,0.39,39,0.218,0.3,7910,169,0.072964,21.9,6.3,Group 1,-1.504077397,-1.147402453,2.514876319,7.761832826,7.298294737,-1.00764051,-1.745239454,3.234624182,-0.048790164,6.339771241,7.173775855,-3.267665989,-2.400915703,-2.782158173,1.823012013,-3.36380985,-3.044522438,7.135333427,3.289349082,-4.458338744,1.245937003,2.954261347,3.310936291,6.973215063,12.22017157,11.75663348,3.450698233,2.71309929,7.692962925,4.409548579,10.79810998,11.6321146,1.190672755,2.057423041,1.67618057,6.281350756,1.094528894,1.413816306,11.59367217,7.747687825,5.704275747,4.458338744
38.00119444,-121.2683611,USGS,ESJMW-03,ESJMW-03,ESJMW-03,0.9,3.3,82.6,27400,5730,2.1,0.3,120,6,4720,15700,0.24,0.84,0.79,1060,0.08,1.1,20100,321,1.6132,30.2,1,Group 1,-0.105360516,1.193922468,4.414009681,10.21829829,8.65347081,0.741937345,-1.203972804,4.787491743,1.791759469,8.459564079,9.661415991,-1.427116356,-0.174353387,-0.235722334,6.966024187,-2.525728644,0.09531018,9.908475094,5.771441123,0.478219784,3.407841924,-0.5835803,0.715702684,3.935789897,9.740078508,8.175251026,0.263717561,-1.682192588,4.309271959,1.313539685,7.981344295,9.183196207,-1.90533614,-0.652573171,-0.713942118,6.487804403,-3.003948428,-0.382909604,9.43025531,5.293221339,2.92962214,-0.478219784
35.30136111,-119.3011111,USGS,KERN-34,KERN-34,KERN-34,3,6.2,22.9,51600,39000,1.1,0.5,160,6,830,1140,0.4,1.69,0.3,1050,0.149,0.51,37000,455,26.492,5.9,2.4,Group 1,0.223143551,0.949080555,2.255668173,9.975808214,9.695848188,-0.780158558,-1.568615918,4.199705078,0.916290732,5.845956963,6.163314804,-1.791759469,-0.350740208,-2.079441542,6.081076706,-2.77927771,-1.548813291,9.643204454,5.244828682,2.401374063,0.899483614,-2.178230512,-1.452293509,-0.14570589,7.574434151,7.294474124,-3.181532621,-3.969989981,1.798331015,-1.485083331,3.4445829,3.761940741,-4.193133532,-2.752114272,-4.480815605,3.679702643,-5.180651774,-3.950187354,7.241830391,2.843454618,-1.50189045,-2.401374063
35.30088889,-119.0816944,USGS,KERN-42,KERN-42,KERN-42,2.4,6.6,42,53100,6880,1.6,0.5,150,6,2440,5450,0.5,1.96,0.37,3720,0.208,0.06,26300,232,7.4,15.6,0.9,Group 1,0.980829253,1.992430165,3.843030134,10.98529272,8.941734447,0.575364145,-0.587786665,5.11599581,1.897119985,7.905113834,8.708731403,-0.587786665,0.778304989,-0.888891758,8.326839463,-1.464856684,-2.708050201,10.28268473,5.552097887,2.106840516,2.85263143,-1.126011263,-0.114410351,1.736189618,8.878452207,6.834893931,-1.531476371,-2.694627181,3.009155294,-0.209720531,5.798273318,6.601890887,-2.694627181,-1.328535527,-2.995732274,6.219998947,-3.571697199,-4.814890717,8.175844218,3.445257371,0.745790914,-2.106840516
35.30088889,-119.0816944,USGS,KERN-42,KERN-42,KERN-42,3,1.5,62.8,19700,13900,2,2.7,140,4.2,1800,1540,1.37,2.17,0.17,546,0.314,0.22,12100,401,1.4504,5.4,5.5,Group 1,-0.606135804,-1.299282984,2.435206981,8.183625822,7.834896027,-1.011600912,-0.711496319,3.23689433,-0.269663567,5.790793852,5.634789603,-1.389937352,-0.930020925,-3.476704934,4.597870884,-2.863110385,-3.218875825,7.696212639,4.289213335,-1.332908712,-0.018349139,0.726772908,0.033625728,3.768115693,9.516534534,9.167804739,0.3213078,0.621412393,4.569803042,1.063245145,7.123702563,6.967698315,-0.057028641,0.402887787,-2.143796222,5.930779595,-1.530201674,-1.885967113,9.029121351,5.622122047,1.314559573,1.332908712
35.44272222,-119.2009444,USGS,KERN-47,KERN-47,KERN-47,3.9,1.5,35.2,27900,24800,1.1,0.9,70,10.5,1680,90,0.43,0.643,0.23,3820,0.209,1.3,161000,370,0.47508,2.5,2,Group 1,0.667829373,-0.287682072,2.867898902,9.543234787,9.425451752,-0.597837001,-0.798507696,3.555348061,1.658228077,6.733401892,3.80666249,-1.537117251,-1.134757735,-2.162823151,7.554858521,-2.258568208,-0.430782916,11.29601246,5.220355825,-1.437419249,0.223143551,2.105248621,1.149737176,4.305318151,10.98065404,10.862871,0.839582248,0.638911552,4.99276731,3.095647325,8.17082114,5.244081738,-0.099698002,0.302661513,-0.725403902,8.99227777,-0.821148959,1.006636333,12.73343171,6.657775074,1.6605628,1.437419249
35.44272222,-119.2009444,USGS,KERN-47,KERN-47,KERN-47,6.7,2.2,32.2,35700,30900,2,0.8,60,157,1350,64,4.5,0.725,0.35,4480,0.04,1.2,145000,381,1.12036,5,1.7,Group 1,1.371479275,0.257829109,2.941338201,9.952277717,9.807883212,0.162518929,-0.753771802,3.563716311,4.525617554,6.67723162,3.628254832,0.973449146,-0.852211875,-1.580450376,7.876750074,-3.749504076,-0.348306694,11.35386077,5.412171124,-0.416978189,1.078809661,1.788457464,0.674807298,3.35831639,10.36925591,10.2248614,0.579497118,-0.336793614,3.9806945,4.942595743,7.094209809,4.045233021,1.390427335,-0.435233686,-1.163472187,8.293728263,-3.332525887,0.068671495,11.77083896,5.829149313,1.49578785,0.416978189
36.60647222,-120.0405278,USGS,KING-04,KING-04,KING-04,3.3,8.2,17.5,17900,60700,1.6,0.2,210,16.4,8720,1660,0.28,7.12,0.2,2520,0.986,0.66,34800,143,21.608,13.7,2,Group 1,0.500775288,1.410986974,2.1690537,9.099408811,10.3205518,-0.223143551,-2.302585093,4.65396035,2.104134154,8.380227336,6.721425701,-1.966112856,1.269760545,-2.302585093,7.138867,-0.707246105,-1.108662625,9.764225485,4.26969745,2.379916436,1.924248652,-1.879141148,-0.968929462,-0.210862736,6.719492375,7.940635361,-2.603059987,-4.682501529,2.274043914,-0.275782282,6.0003109,4.341509265,-4.346029292,-1.110155891,-4.682501529,4.758950564,-3.087162541,-3.48857906,7.384309049,1.889781014,-0.455667784,-2.379916436
36.60647222,-120.0405278,USGS,KING-04,KING-04,KING-04,23.1,6.8,29.5,27700,87800,2,0.92,200,5.3,7240,1090,2.84,5.59,0.08,3900,0.2,1.1,22400,211,37.148,22.1,0.87,Group 1,3.279094685,2.05618468,3.523652331,10.36844976,11.52207885,0.832409248,0.055880458,5.437579434,1.806968888,9.026638553,7.133195043,1.18306612,1.860241355,-2.386466577,8.407993899,-1.470175845,0.234572247,10.15607831,5.491120201,3.754172001,3.234839676,-0.475077316,-1.697987322,-0.230519671,6.614277758,7.767906846,-2.921762753,-3.698291543,1.683407433,-1.947203113,5.272466551,3.379023041,-2.571105882,-1.893930647,-6.140638578,4.653821898,-5.224347846,-3.519599754,6.401906304,1.7369482,-0.519332325,-3.754172001
36.59011111,-119.6360833,USGS,KING-09,KING-09,KING-09,4.6,1.4,7.81,16300,14500,1.3,0.4,70,6,1560,279,0.1,0.686,0.06,1790,0.217,0.11,8480,181,1.7908,8,0.44,Group 1,2.347036856,1.157452789,2.876385516,10.51990094,10.40288448,1.083344817,-0.09531018,5.069475794,2.612740021,8.173421652,6.452192334,-1.481604541,0.444102901,-1.992430165,8.310951451,-0.706877373,-1.386294361,9.866446281,6.019477583,1.403642999,2.900422094,0.943393856,-0.246190211,1.472742516,9.116257939,8.999241481,-0.320298183,-1.498953179,3.665832795,1.209097022,6.769778653,5.048549334,-2.88524754,-0.959540099,-3.396073164,6.907308451,-2.110520373,-2.789937361,8.462803281,4.615834584,1.496779094,-1.403642999
36.56111111,-119.6106944,USGS,KING-10,KING-10,KING-10,1.1,1.7,27.6,31900,11300,1.2,0.7,90,6,2460,4670,0.2,1.32,0.03,1690,1.42,0.12,8760,261,10.7004,11.7,1.9,Group 1,-0.546543706,-0.111225635,2.675961887,9.728507403,8.690704119,-0.459532329,-0.99852883,3.857955784,1.149905583,7.166062743,7.807060464,-2.251291799,-0.36422215,-4.148411783,6.790629922,-0.291197015,-2.762117422,8.436097298,4.922666521,1.728427238,1.817734956,-2.274970944,-1.839652873,0.947534649,8.000080165,6.962276881,-2.187959567,-2.726956068,2.129528546,-0.578521655,5.437635505,6.078633227,-3.979719036,-2.092649387,-5.876839021,5.062202684,-2.019624252,-4.49054466,6.70767006,3.194239283,0.089307718,-1.728427238
36.54047222,-119.3783889,USGS,KING-11,KING-11,KING-11,1.6,2,76.2,33900,68800,2.2,1,130,4,2100,15400,0.12,3.51,0.32,4100,0.067,0.22,8880,262,0.72668,46.6,1.4,Group 1,0.133531393,0.356674944,3.996889226,10.09469806,10.80248679,0.451985124,-0.336472237,4.531062214,1.049822124,7.313220387,9.305650552,-2.456735773,0.919143801,-1.47590652,7.982270016,-3.039534896,-1.850599969,8.755084599,5.231872267,-0.6557413,3.505128305,0.789272693,1.012416244,4.652630526,10.75043936,11.45822809,1.107726424,0.319269063,5.186803514,1.705563425,7.968961687,9.961391852,-1.800994473,1.574885101,-0.82016522,8.638011316,-2.383793596,-1.194858669,9.410825899,5.887613567,4.160869605,0.6557413
36.54047222,-119.3783889,USGS,KING-11,KING-11,KING-11,4,1.8,57.8,30500,32400,1.3,0.7,140,6.8,2380,18800,1.51,3.66,0.06,4090,0.179,0.3,7550,268,0.6956,53.1,1.4,Group 1,1.049822124,0.251314428,3.720516539,9.989009726,10.04944147,-0.074107972,-0.693147181,4.605170186,1.580450376,7.43838353,9.505139912,0.075637414,0.960990911,-3.149882953,7.979828012,-2.05684171,-1.540445041,8.592830606,5.254514744,-0.699452733,3.635704692,1.749274858,0.950767161,4.419969272,10.68846246,10.7488942,0.625344761,0.006305553,5.304622919,2.279903109,8.137836263,10.20459265,0.775090147,1.660443644,-2.45043022,8.679280746,-1.357388977,-0.840992308,9.292283339,5.953967477,4.335157425,0.699452733
36.60758333,-119.4377778,USGS,KING-12,KING-12,KING-12,1,1.7,99.7,56700,13600,1.2,1.5,200,6,3380,22000,0.12,1.81,0.13,8240,0.36,0.09,34600,354,3.8924,32.8,4.8,Group 1,-1.568615918,-1.037987667,3.033549759,9.376913572,7.949209154,-1.386294361,-1.16315081,3.729701449,0.223143551,6.557015071,8.430181814,-3.688879454,-0.975289073,-3.608836746,7.448139705,-2.590267165,-3.976561527,8.882993043,4.300680995,-0.209589984,1.921812597,-1.359025934,-0.828397683,3.243139743,9.586503556,8.158799138,-1.176704377,-0.953560826,3.939291433,0.432733535,6.766605055,8.639771798,-3.47928947,-0.765699089,-3.399246762,7.657729689,-2.380677181,-3.766971543,9.092583027,4.510270979,2.131402581,0.209589984
36.59561111,-119.4679167,USGS,KING-13,KING-13,KING-13,1.6,3.5,58.2,28600,8830,2,0.6,150,5.9,2320,8150,0.13,1.98,0.2,3050,0.322,0.35,5590,172,0.4514,48.9,2,Group 1,-0.223143551,0.559615788,3.370738174,9.568014816,8.392763113,<NaN,-1.203972804,4.317488114,1.08180517,7.056175284,8.312626026,-2.733368009,-0.010050336,-2.302585093,7.329749689,-1.826350914,-1.742969305,7.935587386,4.454347296,-1.488548595,3.196630216,1.265405044,2.048164383,4.859286769,11.05656341,9.881311708,1.488548595,0.284575791,5.806036709,2.570353766,8.544723879,9.801174621,-1.244819414,1.478498259,-0.814036498,8.818298284,-0.337802319,-0.25442071,9.424135981,5.942895891,4.685178811,1.488548595
36.59561111,-119.4679167,USGS,KING-13,KING-13,KING-13,4,2.6,43.1,26800,13600,2,3,160,4,1980,10700,0.21,2.02,0.17,1730,0.889,0.27,5300,138,0.592,44.4,3.1,Group 1,0.25489225,-0.175890666,2.632120886,9.064755055,8.38642296,-0.438254931,-0.032789823,3.943771704,0.25489225,6.459450012,8.146596909,-2.69204986,-0.4283046,-2.903358953,6.324474576,-1.249060155,-2.440735431,7.444059988,3.795851574,-1.655650756,2.661837358,1.910543005,1.479760089,4.287771641,10.72040581,10.04207372,1.217395825,1.622860933,5.599422459,1.910543005,8.115100768,9.802247665,-1.036399104,1.227346156,-1.247708198,7.980125332,0.406590601,-0.785084676,9.099710744,5.451502329,4.317488114,1.655650756
36.59561111,-119.4679167,USGS,KING-13,KING-13,KING-13,6.5,2.9,55.3,22900,13500,1.1,1.1,150,6,2350,9580,5.01,2.64,0.03,3210,0.103,0.17,6610,156,0.5328,52.7,1.7,Group 1,1.341173926,0.534082486,3.482144657,9.508263938,8.979816713,-0.435318071,-0.435318071,4.480007043,1.261131218,7.231542356,8.63680462,1.080807664,0.440150666,-4.037186148,7.543397965,-2.803654542,-2.302585093,8.265710682,4.519227756,-1.160237411,3.433987204,2.501411337,1.694319897,4.642382068,10.66850135,10.14005412,0.72491934,0.72491934,5.640244454,2.421368629,8.391779767,9.797042031,2.241045075,1.600388077,-2.876948738,8.703635376,-1.643417131,-1.142347682,9.425948093,5.679465167,4.594224615,1.160237411
36.73825,-119.6981944,USGS,KING-24,KING-24,KING-24,4,1.2,63.7,43400,6520,1.4,1.8,120,4,2380,28500,0.4,1.03,1.1,6740,0.22,0.05,30200,201,3.6556,23.8,6.1,Group 1,-0.42199441,-1.625967214,2.345895791,8.869925949,6.974340884,-1.471816535,-1.220502106,2.979202972,-0.42199441,5.966566995,8.449370595,-2.724579503,-1.778729969,-1.712978591,7.007526433,-3.322416504,-4.804021045,8.507308432,3.495016137,-0.512028533,1.361396809,0.090034123,-1.113938682,2.857924324,9.381954482,7.486369417,-0.959788002,-0.708473574,3.491231504,0.090034123,6.478595528,8.961399128,-2.21255097,-1.266701436,-1.200950059,7.519554965,-2.810387971,-4.291992512,9.019336965,4.00704467,1.873425342,0.512028533
36.73825,-119.6981944,USGS,KING-24,KING-24,KING-24,4.8,1.1,100,29700,8620,1.7,0.8,140,4,3100,19200,0.48,0.885,0.2,3930,0.497,0.04,16400,267,1.5244,26.8,2,Group 1,0.875468737,-0.597837001,3.912023005,9.605755144,8.368693183,-0.162518929,-0.916290732,4.248495242,0.693147181,7.34601021,9.169518377,-1.427116356,-0.815314815,-2.302585093,7.583247524,-1.392312433,-3.912023005,9.011889433,4.894101478,-0.271546291,2.595254707,1.147015028,-0.32629071,4.183569296,9.877301435,8.640239474,0.109027361,-0.644744441,4.520041533,0.964693471,7.6175565,9.441064668,-1.155570065,-0.543768524,-2.031038802,7.854793815,-1.120766143,-3.640476715,9.283435724,5.165647768,2.866800997,0.271546291
36.66180556,-119.4488889,USGS,KING-30,KING-30,KING-30,8.2,2.9,26.9,20000,7750,1.1,2.4,90,6,1540,4250,0.2,1.85,0.04,2570,0.212,0.44,6970,193,0.80364,50.8,2.2,Group 1,1.315676794,0.276253377,2.503668926,9.115030192,8.166990762,-0.693147181,0.087011377,3.71135231,1.003302109,6.551080335,7.566216902,-2.397895273,-0.173271721,-4.007333185,7.063203818,-2.339626365,-1.609437912,8.060913143,4.474232829,-1.007061232,3.139438994,2.322738026,1.283314608,3.510730158,10.12209142,9.174051994,0.313914051,1.094072609,4.718413542,2.010363341,7.558141567,8.573278133,-1.390834041,0.83378951,-3.000271954,8.070265049,-1.332565133,-0.602376681,9.067974375,5.48129406,4.146500226,1.007061232
36.66180556,-119.4488889,USGS,KING-30,KING-30,KING-30,1.3,2.8,29,18400,8790,1.1,0.88,70,11,1670,4350,0.69,1.85,0.2,2750,0.32,0.47,6510,192,0.7696,48.4,3.6,Group 1,-1.018569581,-0.251314428,2.086361985,8.539172098,7.800436145,-1.185623666,-1.408767217,2.967561397,1.116961427,6.13964506,7.096997279,-1.651997527,-0.665748206,-2.890371758,6.638422345,-2.420368129,-2.03595643,7.50016089,3.976561527,-1.542818225,2.598565968,0.524248644,1.291503797,3.62918021,10.08199032,9.34325437,0.357194559,0.134051008,4.510379622,2.659779652,7.682463285,8.639815504,-0.109179302,0.877070019,-1.347553533,8.18124057,-0.877549904,-0.493138205,9.042979115,5.519379752,4.141384193,1.542818225
36.71549107,-119.6242883,USGS,KINGFP-05,KINGFP-05,KINGFP-05,0.9,0.9,94.8,61800,18700,1.9,0.42,120,11,4020,49000,0.5,1.04,0.94,7170,0.08,0.08,64800,432,14.8,17.4,1.3,Group 1,-0.36772478,-0.36772478,4.289405145,10.76929438,9.573914538,0.379489622,-1.129864832,4.525127478,2.135531008,8.036672917,10.53721131,-0.955511445,-0.223143551,-0.324239668,8.615296669,-2.788092909,-2.788092909,10.81669662,5.806061324,2.432262916,2.594105942,-2.799987696,-2.799987696,1.857142228,8.337031463,7.141651622,-2.052773295,-3.562127748,2.092864562,-0.296731908,5.604410001,8.104948396,-3.387774361,-2.655406468,-2.756502584,6.183033753,-5.220355825,-5.220355825,8.384433702,3.373798407,0.161843025,-2.432262916
36.71549107,-119.6242883,USGS,KINGFP-07,KINGFP-07,KINGFP-07,1.6,0.66,220,105000,24200,1.2,0.52,90,6,4210,39100,0.22,0.21,0.69,25800,0.08,0.08,112000,866,19.24,12.3,0.6,Group 1,0.980829253,0.09531018,5.90445317,12.07254125,10.60493354,0.693147181,-0.143100844,5.010635294,2.302585093,8.85604355,11.08470337,-1.003302109,-1.049822124,0.139761942,10.66895539,-2.014903021,-2.014903021,12.13707977,7.274710532,3.467817069,3.020424886,-2.486987816,-3.372506889,2.436636101,8.604724184,7.137116467,-2.774669888,-3.610917913,1.542818225,-1.165231976,5.388226481,7.616886301,-4.471119178,-4.517639194,-3.328055127,7.201138326,-5.48272009,-5.48272009,8.669262705,3.806893463,-0.447392183,-3.467817069
36.72739391,-119.5971432,USGS,KINGFP-10,KINGFP-10,KINGFP-10,1.3,1.9,64.1,21500,5920,1.3,0.4,120,6,2160,20400,0.2,1.41,0.29,2440,0.08,0.18,13100,144,0.666,26.3,0.6,Group 1,0.773189888,1.15267951,4.671269988,10.48663384,9.196917352,0.773189888,-0.405465108,5.298317367,2.302585093,8.188689124,10.4341158,-1.098612289,0.854415328,-0.727048732,8.310578942,-2.014903021,-1.203972804,9.991193133,5.480638923,0.104360015,3.780394563,0.668829873,1.048319495,4.566909972,10.38227382,9.092557336,0.668829873,-0.509825123,5.193957351,2.198225078,8.084329109,10.32975579,-1.202972304,0.750055313,-0.831408748,8.206218927,-2.119263036,-1.30833282,9.886833118,5.376278908,3.676034548,-0.104360015
36.14744444,-119.0560556,USGS,KWH-10,KWH-10,KWH-10,4,2,130,40400,37900,2.2,2.2,160,4,3560,18800,0.1,6.48,0.19,14100,0.059,0.46,34600,317,3.108,34.8,7.3,Group 1,-0.601579987,-1.294727168,2.879660102,8.618710716,8.554832043,-1.199416988,-1.199416988,3.087299467,-0.601579987,6.189641476,7.853737801,-4.290459441,-0.119153838,-3.648605555,7.566055728,-4.818092183,-2.764403138,8.463734613,3.771027426,-0.853894916,1.561743039,0.252314929,-0.440832252,3.733555018,9.472605631,9.408726959,-0.345522072,-0.345522072,3.941194383,0.252314929,7.043536391,8.707632716,-3.436564525,0.734741078,-2.794710639,8.419950644,-3.964197268,-1.910508222,9.317629529,4.624922341,2.415637954,0.853894916
36.14744444,-119.0560556,USGS,KWH-10,KWH-10,KWH-10,4.3,2.2,136,40500,35100,2,1,190,4,3800,19200,0.4,6.58,0.28,14700,0.322,0.39,36200,348,3.33,33.4,1.1,Group 1,1.363304843,0.693147181,4.817344706,10.51374707,10.37064623,0.597837001,-0.09531018,5.151713892,1.290984181,8.147446166,9.767355378,-1.011600912,1.788724566,-1.368275856,9.500292593,-1.228513913,-1.03691872,10.40150422,5.7568923,1.107662124,3.41324572,0.255642719,-0.414514944,3.709682582,9.406084949,9.262984105,-0.509825123,-1.202972304,4.044051768,0.183322057,7.039784042,8.659693254,-2.119263036,0.681062441,-2.47593798,8.392630469,-2.336176037,-2.144580844,9.293842094,4.649230176,2.305583596,-1.107662124
36.20627778,-119.3401111,USGS,KWH-12,KWH-12,KWH-12,10,0.6,33.5,20100,8610,1.9,0.8,100,8.8,1360,638,0.3,1.15,0.27,3690,1.68,0.33,16600,320,4.366,6.6,2,Group 1,1.609437912,-1.203972804,2.818398258,9.215327913,8.367532417,-0.051293294,-0.916290732,3.912023005,1.481604541,6.522092798,5.765191103,-1.897119985,-0.553385238,-2.002480501,7.520234556,-0.174353387,-1.801809805,9.024010794,5.075173815,0.780700078,1.193922468,0.828737835,-1.984672882,2.037698181,8.434627836,7.586832339,-0.831993372,-1.696990809,3.131322928,0.700904463,5.741392721,4.984491025,-2.677820062,-1.334085316,-2.783180578,6.739534479,-0.955053465,-2.582509883,8.243310716,4.294473738,0.413222391,-0.780700078
36.20627778,-119.3401111,USGS,KWH-12,KWH-12,KWH-12,3.6,0.62,25.4,17400,11400,1.8,1.6,90,8,1480,590,0.35,1.21,0.26,3260,0.095,0.3,12900,275,3.5372,6.8,2,Group 1,0.587786665,-1.171182982,2.541601993,9.071078305,8.648221454,-0.105360516,-0.223143551,3.80666249,1.386294361,6.606650186,5.686975356,-1.742969305,-0.502526821,-2.040220829,7.396335294,-3.047025568,-1.897119985,8.77183541,4.923623917,0.570188273,1.223775432,0.017598392,-1.741371255,1.97141372,8.500890031,8.078033181,-0.675548789,-0.793331824,3.236474217,0.816106088,6.036461913,5.116787083,-2.313157578,-1.072715094,-2.610409102,6.826147021,-3.617213841,-2.467308258,8.201647137,4.353435644,0.653587158,-0.570188273
36.20627778,-119.3401111,USGS,KWH-12,KWH-12,KWH-12,2.3,0.66,34.3,20300,11900,1.7,2.3,100,8.8,1470,549,0.59,1.38,0.2,3700,0.251,0.34,15100,315,3.848,7.5,3.2,Group 1,-0.330241687,-1.578666254,2.371994544,8.755225355,8.221142869,-0.632522559,-0.330241687,3.442019376,1.011600912,6.12986687,5.144947632,-1.690783552,-0.841067311,-2.772588722,7.052937289,-2.54545315,-2.241960471,8.459299213,4.589421829,0.184402723,0.851752211,-0.51464441,-1.763068977,2.187591821,8.570822632,8.036740146,-0.816925282,-0.51464441,3.257616653,0.827198189,5.945464147,4.960544909,-1.875186275,-1.025470034,-2.956991445,6.868534566,-2.729855873,-2.426363194,8.27489649,4.405019106,0.667349488,-0.184402723
36.93113889,-120.1058889,USGS,MADCHOW-01,MADCHOW-01,MADCHOW-01,1.6,0.75,182,48700,25200,1.3,2,90,4.8,6390,15500,0.57,1.41,0.8,3880,0.636,0.06,14400,370,8.6432,14.8,4.5,Group 1,-1.034073768,-1.791759469,3.69992929,9.289356912,8.630521877,-1.241713132,-0.810930216,2.995732274,0.064538521,7.258412151,8.144517906,-2.066196315,-1.160487692,-1.727220948,6.759513036,-1.956634112,-4.317488114,8.070906089,4.409425609,0.652695488,1.190549784,-1.686769255,-2.444454957,3.047233802,8.636661424,7.977826389,-1.89440862,-1.463625704,2.343036786,-0.588156967,6.605716663,7.491822418,-2.718891803,-1.81318318,-2.379916436,6.106817548,-2.6093296,-4.970183601,7.418210601,3.756730121,0.537854296,-0.652695488
37.05575,-119.9849444,USGS,MADCHOW-05,MADCHOW-05,MADCHOW-05,2.8,2.6,95.9,19900,13800,2,1.7,210,8,1780,6600,0.13,3.7,0.27,3220,0.704,0.61,7430,160,0.27824,19.6,78,Group 1,-3.32708941,-3.401197382,0.206597155,5.541766184,5.175715044,-3.663561646,-3.826080576,0.990398704,-2.277267285,3.127659817,4.438116101,-6.396929655,-3.048376007,-5.666042147,3.720427812,-4.70768575,-4.851005149,4.556572311,0.718464989,-5.635980055,-1.38117926,2.308890646,2.234782673,5.84257721,11.17774624,10.8116951,1.972418409,1.809899479,6.626378759,3.35871277,8.763639872,10.07409616,-0.7609496,2.587604048,-0.030062092,9.356407867,0.928294306,0.784974907,10.19255237,6.354445044,4.254800795,5.635980055
37.05575,-119.9849444,USGS,MADCHOW-05,MADCHOW-05,MADCHOW-05,1.6,2.3,81.1,19400,15000,1.6,0.76,240,3.2,1860,6600,1.92,3.29,0.14,2880,0.411,0.77,6940,162,0.18204,20.7,301,Group 1,-5.237106636,-4.874201142,-1.311427304,4.16591808,3.908695215,-5.237106636,-5.98154711,-0.226471341,-4.543959455,1.821221502,3.087714663,-5.054785079,-4.5162227,-7.673223121,2.258435308,-6.596272329,-5.968475029,3.137946789,-0.61951393,-7.410639101,-2.676976564,2.173532465,2.536437959,6.099211797,11.57655718,11.31933432,2.173532465,1.42909199,7.184167759,2.866679646,9.231860603,10.49835376,2.355854022,2.894416401,-0.262584021,9.669074409,0.814366771,1.442164072,10.54858589,6.791125171,4.733662536,7.410639101
37.13247222,-120.0619167,USGS,MADCHOW-07,MADCHOW-07,MADCHOW-07,1.6,10.8,66.1,27800,13300,1.2,1,340,8,2190,8510,0.2,3.98,0.22,4070,0.152,1.6,24300,238,0.24568,19.6,16.6,Group 1,-2.339399066,-0.429856561,1.381766051,7.423388604,6.686116619,-2.627081139,-2.809402695,3.019542922,-0.729961154,4.882254127,6.239594526,-4.418840608,-1.428120876,-4.323530428,5.501995583,-4.693277453,-2.339399066,7.288828934,2.662867978,-4.213128098,0.166126871,1.873729032,3.783271537,5.59489415,11.6365167,10.89924472,1.58604696,1.403725403,7.23267102,3.483166945,9.095382226,10.45272262,-0.20571251,2.785007222,-0.11040233,9.715123681,-0.480149355,1.873729032,11.50195703,6.875996077,4.379254969,4.213128098
